λ	T
650.0	8.88e-08
650.2	8.7833e-08
650.4	8.8113e-08
650.6	8.8407e-08
650.8	8.8701e-08
651.0	8.8997e-08
651.2	8.9293e-08
651.4	8.9591e-08
651.6	8.9889e-08
651.8	9.0188e-08
652.0	9.0489e-08
652.2	9.079e-08
652.4	9.1093e-08
652.6	9.1396e-08
652.8	9.1701e-08
653.0	9.2006e-08
653.2	9.2313e-08
653.4	9.262e-08
653.6	9.5125e-08
653.8	1.046e-07
654.0	1.1501e-07
654.2	1.2646e-07
654.4	1.3905e-07
654.6	1.529e-07
654.8	1.6812e-07
655.0	1.8486e-07
655.2	2.0327e-07
655.4	2.2351e-07
655.6	2.4577e-07
655.8	2.7024e-07
656.0	2.9639e-07
656.2	2.871e-07
656.4	2.7809e-07
656.6	2.6937e-07
656.8	2.6092e-07
657.0	2.5274e-07
657.2	2.4481e-07
657.4	2.3974e-07
657.6	2.3902e-07
657.8	2.3829e-07
658.0	2.3757e-07
658.2	2.3685e-07
658.4	2.3613e-07
658.6	2.3542e-07
658.8	2.4058e-07
659.0	2.4799e-07
659.2	2.5564e-07
659.4	2.6352e-07
659.6	2.7164e-07
659.8	2.8001e-07
660.0	2.8787e-07
660.2	2.8896e-07
660.4	2.9006e-07
660.6	2.9115e-07
660.8	2.9225e-07
661.0	2.9336e-07
661.2	2.9447e-07
661.4	2.9622e-07
661.6	2.9873e-07
661.8	3.0125e-07
662.0	3.038e-07
662.2	3.0637e-07
662.4	3.0896e-07
662.6	3.1157e-07
662.8	3.0783e-07
663.0	3.0282e-07
663.2	2.9789e-07
663.4	2.9304e-07
663.6	2.8827e-07
663.8	2.8357e-07
664.0	2.7926e-07
664.2	2.7625e-07
664.4	2.7326e-07
664.6	2.7031e-07
664.8	2.674e-07
665.0	2.6451e-07
665.2	2.6166e-07
665.4	2.5207e-07
665.6	2.3783e-07
665.8	2.244e-07
666.0	2.1173e-07
666.2	1.9977e-07
666.4	1.8849e-07
666.6	1.7784e-07
666.8	1.8085e-07
667.0	1.8495e-07
667.2	1.8914e-07
667.4	1.9343e-07
667.6	1.9782e-07
667.8	2.023e-07
668.0	2.0868e-07
668.2	2.1962e-07
668.4	2.3114e-07
668.6	2.4327e-07
668.8	2.5603e-07
669.0	2.6946e-07
669.2	2.836e-07
669.4	2.8398e-07
669.6	2.7748e-07
669.8	2.7113e-07
670.0	2.6492e-07
670.2	2.5886e-07
670.4	2.5293e-07
670.6	2.4738e-07
670.8	2.4761e-07
671.0	2.4784e-07
671.2	2.4806e-07
671.4	2.4829e-07
671.6	2.4852e-07
671.8	2.4875e-07
672.0	2.4934e-07
672.2	2.5045e-07
672.4	2.5157e-07
672.6	2.5269e-07
672.8	2.5381e-07
673.0	2.5494e-07
673.2	2.5095e-07
673.4	2.4702e-07
673.6	2.4315e-07
673.8	2.3935e-07
674.0	2.3605e-07
674.2	2.3492e-07
674.4	2.3379e-07
674.6	2.3267e-07
674.8	2.3156e-07
675.0	2.3045e-07
675.2	2.2934e-07
675.4	2.2824e-07
675.6	2.2715e-07
675.8	2.2606e-07
676.0	2.2498e-07
676.2	2.239e-07
676.4	2.2282e-07
676.6	2.2175e-07
676.8	2.2069e-07
677.0	2.1963e-07
677.2	2.1858e-07
677.4	2.1753e-07
677.6	2.1649e-07
677.8	2.1012e-07
678.0	2.0311e-07
678.2	1.9634e-07
678.4	1.8979e-07
678.6	1.8346e-07
678.8	1.7734e-07
679.0	1.7142e-07
679.2	1.657e-07
679.4	1.6017e-07
679.6	1.5483e-07
679.8	1.4967e-07
680.0	1.4467e-07
680.2	1.3985e-07
680.4	1.3518e-07
680.6	1.3067e-07
680.8	1.2631e-07
681.0	1.221e-07
681.2	1.1803e-07
681.4	1.175e-07
681.6	1.1973e-07
681.8	1.2199e-07
682.0	1.243e-07
682.2	1.2665e-07
682.4	1.2904e-07
682.6	1.3148e-07
682.8	1.3397e-07
683.0	1.365e-07
683.2	1.3908e-07
683.4	1.4171e-07
683.6	1.4439e-07
683.8	1.4712e-07
684.0	1.4991e-07
684.2	1.5274e-07
684.4	1.5563e-07
684.6	1.5857e-07
684.8	1.6157e-07
685.0	1.6322e-07
685.2	1.6098e-07
685.4	1.5878e-07
685.6	1.5661e-07
685.8	1.5447e-07
686.0	1.5236e-07
686.2	1.5028e-07
686.4	1.4822e-07
686.6	1.462e-07
686.8	1.442e-07
687.0	1.4223e-07
687.2	1.4028e-07
687.4	1.3837e-07
687.6	1.3647e-07
687.8	1.3461e-07
688.0	1.3277e-07
688.2	1.3095e-07
688.4	1.2916e-07
688.6	1.274e-07
688.8	1.2785e-07
689.0	1.2835e-07
689.2	1.2885e-07
689.4	1.2936e-07
689.6	1.2987e-07
689.8	1.3037e-07
690.0	1.3088e-07
690.2	1.314e-07
690.4	1.3191e-07
690.6	1.3243e-07
690.8	1.3295e-07
691.0	1.3347e-07
691.2	1.3399e-07
691.4	1.3451e-07
691.6	1.3504e-07
691.8	1.3557e-07
692.0	1.361e-07
692.2	1.3663e-07
692.4	1.3617e-07
692.6	1.353e-07
692.8	1.3444e-07
693.0	1.3358e-07
693.2	1.3273e-07
693.4	1.3188e-07
693.6	1.3104e-07
693.8	1.302e-07
694.0	1.2937e-07
694.2	1.2854e-07
694.4	1.2772e-07
694.6	1.2691e-07
694.8	1.261e-07
695.0	1.2529e-07
695.2	1.2449e-07
695.4	1.237e-07
695.6	1.2291e-07
695.8	1.2213e-07
696.0	1.2204e-07
696.2	1.2284e-07
696.4	1.2364e-07
696.6	1.2444e-07
696.8	1.2525e-07
697.0	1.2607e-07
697.2	1.2689e-07
697.4	1.2772e-07
697.6	1.2855e-07
697.8	1.2939e-07
698.0	1.3023e-07
698.2	1.3108e-07
698.4	1.3193e-07
698.6	1.3279e-07
698.8	1.3365e-07
699.0	1.3452e-07
699.2	1.354e-07
699.4	1.3628e-07
699.6	1.3729e-07
699.8	1.3883e-07
700.0	1.4039e-07
700.2	1.4197e-07
700.4	1.4356e-07
700.6	1.4517e-07
700.8	1.468e-07
701.0	1.4845e-07
701.2	1.5011e-07
701.4	1.518e-07
701.6	1.535e-07
701.8	1.5522e-07
702.0	1.5697e-07
702.2	1.5873e-07
702.4	1.6051e-07
702.6	1.6231e-07
702.8	1.6413e-07
703.0	1.6598e-07
703.2	1.6784e-07
703.4	1.6689e-07
703.6	1.658e-07
703.8	1.6472e-07
704.0	1.6364e-07
704.2	1.6257e-07
704.4	1.6151e-07
704.6	1.6045e-07
704.8	1.5941e-07
705.0	1.5836e-07
705.2	1.5733e-07
705.4	1.563e-07
705.6	1.5528e-07
705.8	1.5427e-07
706.0	1.5326e-07
706.2	1.5226e-07
706.4	1.5126e-07
706.6	1.5027e-07
706.8	1.4929e-07
707.0	1.4988e-07
707.2	1.5109e-07
707.4	1.5232e-07
707.6	1.5356e-07
707.8	1.5481e-07
708.0	1.5606e-07
708.2	1.5733e-07
708.4	1.5861e-07
708.6	1.599e-07
708.8	1.6119e-07
709.0	1.625e-07
709.2	1.6382e-07
709.4	1.6515e-07
709.6	1.665e-07
709.8	1.6785e-07
710.0	1.6921e-07
710.2	1.7058e-07
710.4	1.7197e-07
710.6	1.7165e-07
710.8	1.6956e-07
711.0	1.6749e-07
711.2	1.6545e-07
711.4	1.6343e-07
711.6	1.6144e-07
711.8	1.5948e-07
712.0	1.5753e-07
712.2	1.5562e-07
712.4	1.5372e-07
712.6	1.5185e-07
712.8	1.5e-07
713.0	1.4817e-07
713.2	1.4637e-07
713.4	1.4458e-07
713.6	1.4282e-07
713.8	1.4108e-07
714.0	1.3936e-07
714.2	1.3765e-07
714.4	1.359e-07
714.6	1.3418e-07
714.8	1.3248e-07
715.0	1.308e-07
715.2	1.2914e-07
715.4	1.2751e-07
715.6	1.2589e-07
715.8	1.243e-07
716.0	1.2272e-07
716.2	1.2117e-07
716.4	1.1963e-07
716.6	1.1812e-07
716.8	1.1662e-07
717.0	1.1514e-07
717.2	1.1368e-07
717.4	1.1224e-07
717.6	1.1082e-07
717.8	1.0935e-07
718.0	1.0704e-07
718.2	1.0479e-07
718.4	1.0258e-07
718.6	1.0042e-07
718.8	9.8306e-08
719.0	9.6235e-08
719.2	9.4208e-08
719.4	9.2223e-08
719.6	9.0281e-08
719.8	8.8379e-08
720.0	8.6517e-08
720.2	8.4695e-08
720.4	8.291e-08
720.6	8.1164e-08
720.8	7.9454e-08
721.0	7.778e-08
721.2	7.6142e-08
721.4	7.4538e-08
721.6	7.377e-08
721.8	7.3114e-08
722.0	7.2463e-08
722.2	7.1818e-08
722.4	7.1179e-08
722.6	7.0546e-08
722.8	6.9918e-08
723.0	6.9296e-08
723.2	6.868e-08
723.4	6.8069e-08
723.6	6.7463e-08
723.8	6.6863e-08
724.0	6.6268e-08
724.2	6.5678e-08
724.4	6.5094e-08
724.6	6.4515e-08
724.8	6.3941e-08
725.0	6.3372e-08
725.2	6.2913e-08
725.4	6.2503e-08
725.6	6.2094e-08
725.8	6.1689e-08
726.0	6.1286e-08
726.2	6.0886e-08
726.4	6.0489e-08
726.6	6.0094e-08
726.8	5.9702e-08
727.0	5.9312e-08
727.2	5.8925e-08
727.4	5.854e-08
727.6	5.8158e-08
727.8	5.7778e-08
728.0	5.7401e-08
728.2	5.7026e-08
728.4	5.6654e-08
728.6	5.6284e-08
728.8	5.5917e-08
729.0	5.5552e-08
729.2	5.519e-08
729.4	5.483e-08
729.6	5.4472e-08
729.8	5.4116e-08
730.0	5.3763e-08
730.2	5.3413e-08
730.4	5.3064e-08
730.6	5.2718e-08
730.8	5.2374e-08
731.0	5.2032e-08
731.2	5.1693e-08
731.4	5.1356e-08
731.6	5.102e-08
731.8	5.0688e-08
732.0	5.0357e-08
732.2	5.0028e-08
732.4	5.0003e-08
732.6	5.0507e-08
732.8	5.1015e-08
733.0	5.1529e-08
733.2	5.2048e-08
733.4	5.2572e-08
733.6	5.3101e-08
733.8	5.3635e-08
734.0	5.4175e-08
734.2	5.4721e-08
734.4	5.5272e-08
734.6	5.5828e-08
734.8	5.639e-08
735.0	5.6958e-08
735.2	5.7531e-08
735.4	5.811e-08
735.6	5.8695e-08
735.8	5.9286e-08
736.0	5.9691e-08
736.2	5.9395e-08
736.4	5.9101e-08
736.6	5.8809e-08
736.8	5.8518e-08
737.0	5.8228e-08
737.2	5.794e-08
737.4	5.7653e-08
737.6	5.7367e-08
737.8	5.7083e-08
738.0	5.6801e-08
738.2	5.7161e-08
738.4	5.7524e-08
738.6	5.789e-08
738.8	5.8257e-08
739.0	5.8627e-08
739.2	5.8904e-08
739.4	5.9141e-08
739.6	5.9379e-08
739.8	5.9617e-08
740.0	5.9857e-08
740.2	6.0097e-08
740.4	6.0339e-08
740.6	6.0581e-08
740.8	6.0825e-08
741.0	6.1069e-08
741.2	6.1315e-08
741.4	6.1561e-08
741.6	6.1808e-08
741.8	6.2057e-08
742.0	6.2306e-08
742.2	6.2556e-08
742.4	6.2808e-08
742.6	6.306e-08
742.8	6.9044e-08
743.0	8.3519e-08
743.2	1.0103e-07
743.4	1.2221e-07
743.6	1.4783e-07
743.8	1.7882e-07
744.0	2.1632e-07
744.2	2.6167e-07
744.4	3.1653e-07
744.6	3.8289e-07
744.8	4.6316e-07
745.0	5.6026e-07
745.2	6.7772e-07
745.4	8.1981e-07
745.6	9.9168e-07
745.8	1.1996e-06
746.0	1.4511e-06
746.2	1.7553e-06
746.4	2.002e-06
746.6	1.9047e-06
746.8	1.8122e-06
747.0	1.7241e-06
747.2	1.6404e-06
747.4	1.5607e-06
747.6	1.4848e-06
747.8	1.4127e-06
748.0	1.3441e-06
748.2	1.2788e-06
748.4	1.2166e-06
748.6	1.1575e-06
748.8	1.1013e-06
749.0	1.0478e-06
749.2	9.9687e-07
749.4	9.4844e-07
749.6	9.0236e-07
749.8	8.5852e-07
750.0	8.1823e-07
750.2	8.2517e-07
750.4	8.3217e-07
750.6	8.3923e-07
750.8	8.4635e-07
751.0	8.5352e-07
751.2	8.6076e-07
751.4	8.6806e-07
751.6	8.7543e-07
751.8	8.8285e-07
752.0	8.9034e-07
752.2	8.9789e-07
752.4	9.055e-07
752.6	9.1318e-07
752.8	9.2093e-07
753.0	9.2874e-07
753.2	9.3661e-07
753.4	9.4456e-07
753.6	9.5257e-07
753.8	9.6698e-07
754.0	9.8293e-07
754.2	9.9915e-07
754.4	1.0156e-06
754.6	1.0324e-06
754.8	1.0494e-06
755.0	1.0667e-06
755.2	1.0843e-06
755.4	1.1022e-06
755.6	1.1204e-06
755.8	1.1389e-06
756.0	1.1577e-06
756.2	1.1768e-06
756.4	1.1962e-06
756.6	1.2159e-06
756.8	1.236e-06
757.0	1.2564e-06
757.2	1.2771e-06
757.4	1.3166e-06
757.6	1.368e-06
757.8	1.4214e-06
758.0	1.4769e-06
758.2	1.5346e-06
758.4	1.5946e-06
758.6	1.6568e-06
758.8	1.7216e-06
759.0	1.7888e-06
759.2	1.8587e-06
759.4	1.9313e-06
759.6	2.0067e-06
759.8	2.0851e-06
760.0	2.1665e-06
760.2	2.2511e-06
760.4	2.3391e-06
760.6	2.4304e-06
760.8	2.5253e-06
761.0	2.6095e-06
761.2	2.6786e-06
761.4	2.7495e-06
761.6	2.8223e-06
761.8	2.897e-06
762.0	2.9737e-06
762.2	3.0525e-06
762.4	3.1333e-06
762.6	3.2162e-06
762.8	3.3014e-06
763.0	3.3888e-06
763.2	3.4785e-06
763.4	3.5706e-06
763.6	3.6652e-06
763.8	3.7622e-06
764.0	3.8618e-06
764.2	3.9641e-06
764.4	4.0691e-06
764.6	4.1077e-06
764.8	3.9765e-06
765.0	3.8496e-06
765.2	3.7268e-06
765.4	3.6078e-06
765.6	3.4927e-06
765.8	3.3812e-06
766.0	3.2733e-06
766.2	3.1688e-06
766.4	3.0677e-06
766.6	2.9697e-06
766.8	2.875e-06
767.0	2.7832e-06
767.2	2.6944e-06
767.4	2.6084e-06
767.6	2.5251e-06
767.8	2.4445e-06
768.0	2.3665e-06
768.2	2.3078e-06
768.4	2.3742e-06
768.6	2.4425e-06
768.8	2.5127e-06
769.0	2.585e-06
769.2	2.6594e-06
769.4	2.7359e-06
769.6	2.8147e-06
769.8	2.8956e-06
770.0	2.979e-06
770.2	3.0647e-06
770.4	3.1529e-06
770.6	3.2436e-06
770.8	3.3369e-06
771.0	3.4329e-06
771.2	3.5317e-06
771.4	3.6333e-06
771.6	3.7378e-06
771.8	3.8454e-06
772.0	3.9593e-06
772.2	4.0768e-06
772.4	4.1977e-06
772.6	4.3222e-06
772.8	4.4504e-06
773.0	4.5824e-06
773.2	4.7183e-06
773.4	4.8583e-06
773.6	5.0024e-06
773.8	5.1508e-06
774.0	5.3035e-06
774.2	5.4609e-06
774.4	5.6228e-06
774.6	5.7896e-06
774.8	5.9613e-06
775.0	6.1382e-06
775.2	6.3202e-06
775.4	6.5077e-06
775.6	6.7007e-06
775.8	6.8995e-06
776.0	7.1041e-06
776.2	7.3149e-06
776.4	7.5318e-06
776.6	7.5182e-06
776.8	7.4669e-06
777.0	7.4158e-06
777.2	7.3652e-06
777.4	7.3149e-06
777.6	7.2649e-06
777.8	7.2152e-06
778.0	7.1659e-06
778.2	7.117e-06
778.4	7.0683e-06
778.6	7.02e-06
778.8	6.9721e-06
779.0	6.9244e-06
779.2	6.8771e-06
779.4	6.8301e-06
779.6	6.7834e-06
779.8	6.7371e-06
780.0	6.7686e-06
780.2	6.8672e-06
780.4	6.9673e-06
780.6	7.0688e-06
780.8	7.1718e-06
781.0	7.2763e-06
781.2	7.3824e-06
781.4	7.4899e-06
781.6	7.5991e-06
781.8	7.7098e-06
782.0	7.8222e-06
782.2	7.9362e-06
782.4	8.0518e-06
782.6	8.1692e-06
782.8	8.2882e-06
783.0	8.409e-06
783.2	8.5315e-06
783.4	8.6559e-06
783.6	8.782e-06
783.8	8.91e-06
784.0	9.0398e-06
784.2	9.1715e-06
784.4	9.3052e-06
784.6	9.4408e-06
784.8	9.5752e-06
785.0	9.588e-06
785.2	9.6008e-06
785.4	9.6136e-06
785.6	9.6264e-06
785.8	9.6392e-06
786.0	9.6521e-06
786.2	9.6649e-06
786.4	9.6778e-06
786.6	9.6907e-06
786.8	9.7036e-06
787.0	9.7165e-06
787.2	9.7295e-06
787.4	9.7425e-06
787.6	9.7554e-06
787.8	9.7685e-06
788.0	9.7815e-06
788.2	9.7945e-06
788.4	9.8076e-06
788.6	9.8206e-06
788.8	9.8337e-06
789.0	9.8468e-06
789.2	9.8599e-06
789.4	9.8731e-06
789.6	9.8862e-06
789.8	9.9275e-06
790.0	9.996e-06
790.2	1.0065e-05
790.4	1.0135e-05
790.6	1.0205e-05
790.8	1.0275e-05
791.0	1.0346e-05
791.2	1.0417e-05
791.4	1.0489e-05
791.6	1.0562e-05
791.8	1.0635e-05
792.0	1.0708e-05
792.2	1.0782e-05
792.4	1.0856e-05
792.6	1.0931e-05
792.8	1.1007e-05
793.0	1.1083e-05
793.2	1.1159e-05
793.4	1.1236e-05
793.6	1.1314e-05
793.8	1.1392e-05
794.0	1.1471e-05
794.2	1.155e-05
794.4	1.163e-05
794.6	1.1708e-05
794.8	1.1629e-05
795.0	1.1552e-05
795.2	1.1474e-05
795.4	1.1398e-05
795.6	1.1321e-05
795.8	1.1246e-05
796.0	1.117e-05
796.2	1.1096e-05
796.4	1.1021e-05
796.6	1.0948e-05
796.8	1.0875e-05
797.0	1.0802e-05
797.2	1.073e-05
797.4	1.0658e-05
797.6	1.0586e-05
797.8	1.0516e-05
798.0	1.0445e-05
798.2	1.0329e-05
798.4	1.0194e-05
798.6	1.006e-05
798.8	9.9272e-06
799.0	9.7967e-06
799.2	9.6678e-06
799.4	9.5406e-06
799.6	9.4151e-06
799.8	9.2913e-06
800.0	9.1691e-06
800.2	9.0485e-06
800.4	8.9295e-06
800.6	8.812e-06
800.8	8.6961e-06
801.0	8.5817e-06
801.2	8.4689e-06
801.4	8.3575e-06
801.6	8.2974e-06
801.8	8.3175e-06
802.0	8.3376e-06
802.2	8.3578e-06
802.4	8.378e-06
802.6	8.3983e-06
802.8	8.4187e-06
803.0	8.439e-06
803.2	8.4595e-06
803.4	8.4799e-06
803.6	8.5005e-06
803.8	8.521e-06
804.0	8.5417e-06
