λ	T
642.2	0.96532
642.4	0.96534
642.6	0.96493
642.8	0.96385
643.0	0.96347
643.2	0.96248
643.4	0.962
643.6	0.96104
643.8	0.95996
644.0	0.95864
644.2	0.95842
644.4	0.95673
644.6	0.95616
644.8	0.95527
645.0	0.95413
645.2	0.95312
645.4	0.95329
645.6	0.95205
645.8	0.95106
646.0	0.9507
646.2	0.95064
646.4	0.95038
646.6	0.95023
646.8	0.95003
647.0	0.95022
647.2	0.95039
647.4	0.95086
647.6	0.95079
647.8	0.95099
648.0	0.95142
648.2	0.95165
648.4	0.95111
648.6	0.95222
648.8	0.95244
649.0	0.95248
649.2	0.95238
649.4	0.95286
649.6	0.95257
649.8	0.95262
650.0	0.95345
650.2	0.95361
650.4	0.9531
650.6	0.95264
650.8	0.95264
651.0	0.95332
651.2	0.95339
651.4	0.95364
651.6	0.9537
651.8	0.95397
652.0	0.9537
652.2	0.95449
652.4	0.95475
652.6	0.95513
652.8	0.95561
653.0	0.95609
653.2	0.95671
653.4	0.95715
653.6	0.95809
653.8	0.95811
654.0	0.9593
654.2	0.95948
654.4	0.9606
654.6	0.96069
654.8	0.96179
655.0	0.96216
655.2	0.96252
655.4	0.96269
655.6	0.96297
655.8	0.96386
656.0	0.96455
656.2	0.96383
656.4	0.96471
656.6	0.96418
656.8	0.96463
657.0	0.96502
657.2	0.96436
657.4	0.96449
657.6	0.96503
657.8	0.96488
658.0	0.96458
658.2	0.96506
658.4	0.96458
658.6	0.965
658.8	0.96479
659.0	0.96462
659.2	0.96483
659.4	0.96487
659.6	0.96534
659.8	0.96487
660.0	0.96493
660.2	0.96558
660.4	0.96507
660.6	0.96524
660.8	0.96505
661.0	0.96546
661.2	0.96562
661.4	0.96475
661.6	0.96397
661.8	0.96412
662.0	0.96362
662.2	0.96298
662.4	0.96222
662.6	0.96116
662.8	0.95998
663.0	0.95981
663.2	0.95764
663.4	0.95624
663.6	0.95534
663.8	0.95365
664.0	0.95244
664.2	0.95106
664.4	0.94964
664.6	0.94783
664.8	0.94721
665.0	0.94557
665.2	0.94465
665.4	0.94431
665.6	0.94398
665.8	0.94255
666.0	0.94265
666.2	0.94236
666.4	0.94269
666.6	0.94276
666.8	0.94363
667.0	0.94461
667.2	0.94487
667.4	0.94635
667.6	0.94712
667.8	0.94795
668.0	0.94977
668.2	0.95121
668.4	0.9536
668.6	0.95493
668.8	0.95695
669.0	0.95777
669.2	0.95949
669.4	0.96114
669.6	0.96145
669.8	0.96284
670.0	0.96318
670.2	0.965
670.4	0.96444
670.6	0.96511
670.8	0.96414
671.0	0.96402
671.2	0.96428
671.4	0.96351
671.6	0.96327
671.8	0.96171
672.0	0.96033
672.2	0.9597
672.4	0.95847
672.6	0.95723
672.8	0.95561
673.0	0.95395
673.2	0.95247
673.4	0.94948
673.6	0.94834
673.8	0.94612
674.0	0.94452
674.2	0.94348
674.4	0.94277
674.6	0.94236
674.8	0.94097
675.0	0.94123
675.2	0.94174
675.4	0.94113
675.6	0.94093
675.8	0.93988
676.0	0.93904
676.2	0.93779
676.4	0.93666
676.6	0.93603
676.8	0.93568
677.0	0.93523
677.2	0.93548
677.4	0.93605
677.6	0.9379
677.8	0.93941
678.0	0.94074
678.2	0.94338
678.4	0.94553
678.6	0.94767
678.8	0.94949
679.0	0.9507
679.2	0.95314
679.4	0.95501
679.6	0.95661
679.8	0.95711
680.0	0.95754
680.2	0.95668
680.4	0.95536
680.6	0.95132
680.8	0.94407
681.0	0.93475
681.2	0.92133
681.4	0.90438
681.6	0.8835
681.8	0.85785
682.0	0.8281
682.2	0.79332
682.4	0.75378
682.6	0.70932
682.8	0.66084
683.0	0.60776
683.2	0.55205
683.4	0.49549
683.6	0.43945
683.8	0.38546
684.0	0.33533
684.2	0.28937
684.4	0.24834
684.6	0.21211
684.8	0.16155
685.0	0.13908
685.2	0.11709
685.4	0.09844
685.6	0.08265
685.8	0.06912
686.0	0.05778
686.2	0.0497
686.4	0.0413
686.6	0.03436
686.8	0.0286
687.0	0.02379
687.2	0.01986
687.4	0.01692
687.6	0.0143
687.8	0.01204
688.0	0.01012
688.2	0.00857
688.4	0.00727
688.6	0.00621
688.8	0.00524
689.0	0.00448
689.2	0.00384
689.4	0.0033
689.6	0.00282
689.8	0.00242
690.0	0.00208
690.2	0.00177
690.4	0.00152
690.6	0.00132
690.8	0.00114
691.0	9.8502e-04
691.2	8.54e-04
691.4	7.3835e-04
691.6	6.8261e-04
691.8	5.9651e-04
692.0	5.2319e-04
692.2	4.5991e-04
692.4	4.0875e-04
692.6	2.964e-04
692.8	3.0999e-04
693.0	2.822e-04
693.2	2.5174e-04
693.4	2.2485e-04
693.6	2.0042e-04
693.8	1.7915e-04
694.0	1.4634e-04
694.2	1.4248e-04
694.4	1.2714e-04
694.6	1.1534e-04
694.8	1.0288e-04
695.0	9.2122e-05
695.2	6.6971e-05
695.4	7.105e-05
695.6	6.6318e-05
695.8	6.0247e-05
696.0	5.4714e-05
696.2	4.9878e-05
696.4	4.5569e-05
696.6	3.8155e-05
696.8	3.7207e-05
697.0	3.4686e-05
697.2	3.0904e-05
697.4	2.8849e-05
697.6	2.7171e-05
697.8	2.17e-05
698.0	2.198e-05
698.2	2.0717e-05
698.4	1.8968e-05
698.6	1.7408e-05
698.8	1.6315e-05
699.0	1.5091e-05
699.2	1.3196e-05
699.4	1.2945e-05
699.6	1.1854e-05
699.8	1.0637e-05
700.0	1.0079e-05
700.2	9.552e-06
700.4	7.7195e-06
700.6	8.0761e-06
700.8	7.6414e-06
701.0	7.088e-06
701.2	6.674e-06
701.4	6.4487e-06
701.6	6.1171e-06
701.8	5.1873e-06
702.0	5.3402e-06
702.2	4.8026e-06
702.4	4.5932e-06
702.6	4.3569e-06
702.8	4.2007e-06
703.0	3.2953e-06
703.2	3.6152e-06
703.4	3.3302e-06
703.6	3.3369e-06
703.8	3.1137e-06
704.0	3.1126e-06
704.2	2.8826e-06
704.4	2.6884e-06
704.6	2.5569e-06
704.8	2.4982e-06
705.0	2.4409e-06
705.2	2.3848e-06
705.4	2.3301e-06
705.6	2.2766e-06
705.8	2.2243e-06
706.0	2.1705e-06
706.2	2.1011e-06
706.4	2.0339e-06
706.6	1.9689e-06
706.8	1.9059e-06
707.0	1.845e-06
707.2	1.786e-06
707.4	1.7289e-06
707.6	1.6737e-06
707.8	1.6202e-06
708.0	1.5684e-06
708.2	1.5182e-06
708.4	1.4697e-06
708.6	1.4227e-06
708.8	1.3772e-06
709.0	1.3332e-06
709.2	1.2906e-06
709.4	1.2493e-06
709.6	1.2239e-06
709.8	1.2039e-06
710.0	1.1842e-06
710.2	1.1649e-06
710.4	1.1458e-06
710.6	1.1271e-06
710.8	1.1087e-06
711.0	1.0906e-06
711.2	1.0728e-06
711.4	1.0552e-06
711.6	1.038e-06
711.8	1.021e-06
712.0	1.0043e-06
712.2	9.8792e-07
712.4	9.7178e-07
712.6	9.559e-07
712.8	9.4028e-07
713.0	9.2491e-07
713.2	9.098e-07
713.4	8.9493e-07
713.6	8.8031e-07
713.8	8.6592e-07
714.0	8.5177e-07
714.2	8.3785e-07
714.4	8.2371e-07
714.6	8.0847e-07
714.8	7.935e-07
715.0	7.7881e-07
715.2	7.6439e-07
715.4	7.5024e-07
715.6	7.3636e-07
715.8	7.2272e-07
716.0	7.0934e-07
716.2	6.9621e-07
716.4	6.8333e-07
716.6	6.7068e-07
716.8	6.5826e-07
717.0	6.4608e-07
717.2	6.3412e-07
717.4	6.2238e-07
717.6	6.1086e-07
717.8	5.9955e-07
718.0	5.8845e-07
718.2	5.7756e-07
718.4	5.6686e-07
718.6	5.5637e-07
718.8	5.4607e-07
719.0	5.3596e-07
719.2	5.2604e-07
719.4	5.1081e-07
719.6	4.9421e-07
719.8	4.7815e-07
720.0	4.6261e-07
720.2	4.4757e-07
720.4	4.3303e-07
720.6	4.1895e-07
720.8	4.0534e-07
721.0	3.9216e-07
721.2	3.7942e-07
721.4	3.6709e-07
721.6	3.5516e-07
721.8	3.4361e-07
722.0	3.3245e-07
722.2	3.2164e-07
722.4	3.1119e-07
722.6	3.0107e-07
722.8	2.9129e-07
723.0	2.8182e-07
723.2	2.7266e-07
723.4	2.638e-07
723.6	2.5523e-07
723.8	2.4693e-07
724.0	2.3891e-07
724.2	2.3251e-07
724.4	2.3045e-07
724.6	2.2841e-07
724.8	2.2639e-07
725.0	2.2438e-07
725.2	2.2239e-07
725.4	2.2042e-07
725.6	2.1847e-07
725.8	2.1653e-07
726.0	2.1461e-07
726.2	2.1271e-07
726.4	2.1082e-07
726.6	2.0895e-07
726.8	2.071e-07
727.0	2.0527e-07
727.2	2.0345e-07
727.4	2.0164e-07
727.6	1.9986e-07
727.8	1.9808e-07
728.0	1.9633e-07
728.2	1.9459e-07
728.4	1.9286e-07
728.6	1.9115e-07
728.8	1.8946e-07
729.0	1.8778e-07
729.2	1.8612e-07
729.4	1.8395e-07
729.6	1.8115e-07
729.8	1.7839e-07
730.0	1.7567e-07
730.2	1.7299e-07
730.4	1.7036e-07
730.6	1.6776e-07
730.8	1.652e-07
731.0	1.6269e-07
731.2	1.6021e-07
731.4	1.5777e-07
731.6	1.5536e-07
731.8	1.5299e-07
732.0	1.5066e-07
732.2	1.4837e-07
732.4	1.4611e-07
732.6	1.4388e-07
732.8	1.4182e-07
733.0	1.4153e-07
733.2	1.4123e-07
733.4	1.4094e-07
733.6	1.4065e-07
733.8	1.4036e-07
734.0	1.4007e-07
734.2	1.3978e-07
734.4	1.3949e-07
734.6	1.392e-07
734.8	1.3892e-07
735.0	1.3863e-07
735.2	1.3834e-07
735.4	1.3806e-07
735.6	1.3777e-07
735.8	1.3749e-07
736.0	1.372e-07
736.2	1.3692e-07
736.4	1.3664e-07
736.6	1.3789e-07
736.8	1.4156e-07
737.0	1.4533e-07
737.2	1.492e-07
737.4	1.5318e-07
737.6	1.5726e-07
737.8	1.6144e-07
738.0	1.6574e-07
738.2	1.7016e-07
738.4	1.7469e-07
738.6	1.7934e-07
738.8	1.8412e-07
739.0	1.8902e-07
739.2	1.9406e-07
739.4	1.9923e-07
739.6	1.9891e-07
739.8	1.9801e-07
740.0	1.9712e-07
740.2	1.9623e-07
740.4	1.9534e-07
740.6	1.9446e-07
740.8	1.9358e-07
741.0	1.927e-07
741.2	1.9183e-07
741.4	1.9097e-07
741.6	1.9011e-07
741.8	1.8925e-07
742.0	1.8839e-07
742.2	1.8754e-07
742.4	1.8669e-07
742.6	1.8585e-07
742.8	1.8501e-07
743.0	1.8447e-07
743.2	1.8416e-07
743.4	1.8385e-07
743.6	1.8354e-07
743.8	1.8323e-07
744.0	1.8293e-07
744.2	1.8262e-07
744.4	1.8231e-07
744.6	1.8201e-07
744.8	1.817e-07
745.0	1.814e-07
745.2	1.8109e-07
745.4	1.8079e-07
745.6	1.8048e-07
745.8	1.8018e-07
746.0	1.7988e-07
746.2	1.7958e-07
746.4	1.7928e-07
746.6	1.7897e-07
746.8	1.7867e-07
747.0	1.7837e-07
747.2	1.7808e-07
747.4	1.7778e-07
747.6	1.7748e-07
747.8	1.7723e-07
748.0	1.7824e-07
748.2	1.7925e-07
748.4	1.8026e-07
748.6	1.8128e-07
748.8	1.8231e-07
749.0	1.8334e-07
749.2	1.8438e-07
749.4	1.8543e-07
749.6	1.8648e-07
749.8	1.8753e-07
750.0	1.886e-07
750.2	1.8967e-07
750.4	1.9074e-07
750.6	1.9182e-07
750.8	1.9291e-07
751.0	1.94e-07
751.2	1.951e-07
751.4	1.9621e-07
751.6	1.9732e-07
751.8	1.9844e-07
752.0	1.9883e-07
752.2	1.9614e-07
752.4	1.9348e-07
752.6	1.9086e-07
752.8	1.8828e-07
753.0	1.8573e-07
753.2	1.8321e-07
753.4	1.8073e-07
753.6	1.7829e-07
753.8	1.7587e-07
754.0	1.7349e-07
754.2	1.7114e-07
754.4	1.6882e-07
754.6	1.6654e-07
754.8	1.6428e-07
755.0	1.6206e-07
755.2	1.5986e-07
755.4	1.577e-07
755.6	1.5442e-07
755.8	1.5102e-07
756.0	1.4769e-07
756.2	1.4444e-07
756.4	1.4126e-07
756.6	1.3815e-07
756.8	1.3511e-07
757.0	1.3213e-07
757.2	1.2923e-07
757.4	1.2638e-07
757.6	1.236e-07
757.8	1.2088e-07
758.0	1.1821e-07
758.2	1.2074e-07
758.4	1.503e-07
758.6	1.8708e-07
758.8	2.3288e-07
759.0	2.8988e-07
759.2	3.6083e-07
759.4	4.4916e-07
759.6	5.591e-07
759.8	6.9595e-07
760.0	8.663e-07
760.2	8.8821e-07
760.4	9.0046e-07
760.6	9.1287e-07
760.8	9.2546e-07
761.0	9.3822e-07
761.2	9.5115e-07
761.4	9.6427e-07
761.6	9.7756e-07
761.8	9.9104e-07
762.0	9.7535e-07
762.2	9.5528e-07
762.4	9.3563e-07
762.6	9.1638e-07
762.8	8.9753e-07
763.0	8.7906e-07
763.2	8.6098e-07
763.4	8.4327e-07
763.6	8.2592e-07
763.8	8.1229e-07
764.0	7.9981e-07
764.2	7.8753e-07
764.4	7.7544e-07
764.6	7.6353e-07
764.8	7.518e-07
765.0	7.4026e-07
765.2	7.2889e-07
765.4	7.1769e-07
765.6	7.1233e-07
765.8	7.0942e-07
766.0	7.0653e-07
766.2	7.0364e-07
766.4	7.0077e-07
766.6	6.9791e-07
766.8	6.9506e-07
767.0	6.9223e-07
767.2	6.894e-07
767.4	6.8213e-07
767.6	6.7229e-07
767.8	6.6259e-07
768.0	6.5304e-07
768.2	6.4362e-07
768.4	6.3434e-07
768.6	6.2519e-07
768.8	6.1617e-07
769.0	6.0728e-07
769.2	6.0373e-07
769.4	6.0447e-07
769.6	6.0521e-07
769.8	6.0595e-07
770.0	6.0669e-07
770.2	6.0743e-07
770.4	6.0817e-07
770.6	6.0891e-07
770.8	6.0965e-07
771.0	6.0865e-07
771.2	6.0573e-07
771.4	6.0282e-07
771.6	5.9992e-07
771.8	5.9704e-07
772.0	5.9417e-07
772.2	5.9131e-07
772.4	5.8847e-07
772.6	5.8565e-07
772.8	5.7964e-07
773.0	5.692e-07
773.2	5.5893e-07
773.4	5.4886e-07
773.6	5.3896e-07
773.8	5.2925e-07
774.0	5.1971e-07
774.2	5.1034e-07
774.4	5.0114e-07
774.6	4.6631e-07
774.8	3.9086e-07
775.0	3.2762e-07
775.2	2.7461e-07
775.4	2.3018e-07
775.6	1.9294e-07
775.8	1.6172e-07
776.0	1.3555e-07
776.2	1.1362e-07
776.4	9.5235e-08
776.6	9.2444e-08
776.8	9.2671e-08
777.0	9.29e-08
777.2	9.3129e-08
777.4	9.3358e-08
777.6	9.3588e-08
777.8	9.3819e-08
778.0	9.405e-08
778.2	9.4282e-08
778.4	9.4514e-08
778.6	9.4747e-08
778.8	9.498e-08
779.0	9.5214e-08
779.2	9.5449e-08
779.4	9.5684e-08
779.6	9.592e-08
779.8	9.6156e-08
780.0	9.6071e-08
780.2	9.5678e-08
780.4	9.5286e-08
780.6	9.4896e-08
780.8	9.4508e-08
781.0	9.4121e-08
781.2	9.3736e-08
781.4	9.3353e-08
781.6	9.2971e-08
781.8	9.2591e-08
782.0	9.2212e-08
782.2	9.1834e-08
782.4	9.1459e-08
782.6	9.1085e-08
782.8	9.0712e-08
783.0	9.0341e-08
783.2	8.9971e-08
783.4	8.9603e-08
783.6	8.9236e-08
783.8	8.8871e-08
784.0	8.8508e-08
784.2	8.8146e-08
784.4	8.7785e-08
784.6	8.7426e-08
784.8	8.7032e-08
785.0	8.5233e-08
785.2	8.3471e-08
785.4	8.1746e-08
785.6	8.0057e-08
785.8	7.8402e-08
786.0	7.6782e-08
786.2	7.5195e-08
786.4	7.3641e-08
786.6	7.2119e-08
786.8	7.0628e-08
787.0	6.9168e-08
787.2	6.7739e-08
787.4	6.6339e-08
787.6	6.4968e-08
787.8	6.3625e-08
788.0	6.231e-08
788.2	6.1022e-08
788.4	5.9761e-08
788.6	5.8526e-08
788.8	5.7316e-08
789.0	5.6132e-08
789.2	5.4972e-08
789.4	5.3836e-08
789.6	5.2723e-08
789.8	5.2291e-08
790.0	5.2424e-08
790.2	5.2558e-08
790.4	5.2692e-08
790.6	5.2827e-08
790.8	5.2962e-08
791.0	5.3097e-08
791.2	5.3232e-08
791.4	5.3368e-08
791.6	5.3505e-08
791.8	5.3641e-08
792.0	5.3778e-08
792.2	5.3915e-08
792.4	5.4053e-08
792.6	5.4191e-08
792.8	5.4329e-08
793.0	5.4468e-08
793.2	5.4607e-08
793.4	5.4746e-08
793.6	5.4886e-08
793.8	5.5026e-08
794.0	5.5167e-08
794.2	5.5308e-08
794.4	5.5449e-08
794.6	5.5616e-08
794.8	5.6512e-08
795.0	5.7421e-08
795.2	5.8346e-08
795.4	5.9285e-08
795.6	6.0239e-08
795.8	6.1209e-08
796.0	6.2194e-08
796.2	6.3195e-08
796.4	6.4213e-08
796.6	6.5246e-08
796.8	6.6296e-08
797.0	6.7364e-08
797.2	6.8448e-08
797.4	6.955e-08
797.6	7.0669e-08
797.8	7.1807e-08
798.0	7.2963e-08
798.2	7.4137e-08
798.4	7.5331e-08
798.6	7.6543e-08
798.8	7.7775e-08
799.0	7.9027e-08
799.2	8.03e-08
799.4	8.1592e-08
799.6	8.2906e-08
799.8	8.424e-08
800.0	8.5596e-08
800.2	8.6974e-08
800.4	8.8374e-08
800.6	8.925e-08
800.8	8.7394e-08
801.0	8.5576e-08
801.2	8.3797e-08
801.4	8.2054e-08
801.6	8.0348e-08
801.8	7.8677e-08
802.0	7.704e-08
802.2	7.5438e-08
802.4	7.3869e-08
802.6	7.2333e-08
802.8	7.0829e-08
803.0	6.9356e-08
803.2	6.7913e-08
803.4	6.6501e-08
803.6	6.5118e-08
803.8	6.3763e-08
804.0	6.2437e-08
804.2	6.393e-08
804.4	6.5839e-08
804.6	6.7805e-08
804.8	6.983e-08
805.0	7.1915e-08
805.2	7.4062e-08
805.4	7.6274e-08
805.6	7.8551e-08
805.8	8.0897e-08
806.0	8.3313e-08
806.2	8.5801e-08
806.4	8.8363e-08
806.6	9.1001e-08
806.8	9.3719e-08
807.0	9.6517e-08
807.2	9.9399e-08
807.4	1.0237e-07
807.6	1.0542e-07
807.8	1.0857e-07
808.0	1.1181e-07
808.2	1.1515e-07
808.4	1.1859e-07
808.6	1.2213e-07
808.8	1.2578e-07
809.0	1.2954e-07
